27402;Iceland;Vodafone
40441;India;Aircel
40428;India;Aircel
40425;India;Aircel
40437;India;Aircel
40435;India;Aircel
40433;India;Aircel
40417;India;Aircel
40491;India;Aircel
40442;India;Aircel
40429;India;Aircel
40494;India;Airtel
40498;India;Airtel
40406;India;Airtel
40493;India;Airtel
40449;India;Airtel
40497;India;Airtel
40403;India;Airtel
40492;India;Airtel
40431;India;Airtel
40496;India;Airtel
40402;India;Airtel
40490;India;Airtel
40416;India;Airtel
40495;India;Airtel
40470;India;Airtel
40410;India;Airtel
40472;India;BSNL Mobile
40459;India;BSNL Mobile
40480;India;BSNL Mobile
40476;India;BSNL Mobile
40453;India;BSNL Mobile
40471;India;BSNL Mobile
40458;India;BSNL Mobile
40475;India;BSNL Mobile
40451;India;BSNL Mobile
40466;India;BSNL Mobile
40457;India;BSNL Mobile
40474;India;BSNL Mobile
40438;India;BSNL Mobile
40464;India;BSNL Mobile
40455;India;BSNL Mobile
40473;India;BSNL Mobile
40434;India;BSNL Mobile
40462;India;BSNL Mobile
40481;India;BSNL Mobile
40477;India;BSNL Mobile
40454;India;BSNL Mobile
40469;India;Dolphin
404299;India;Failed Calls
404999;India;Fix Line
40468;India;Garuda
40414;India;Idea
404846;India;Idea
40444;India;Idea
404852;India;Idea
40412;India;Idea
404845;India;Idea
40424;India;Idea
404850;India;Idea
40407;India;Idea
40482;India;Idea
40489;India;Idea
40422;India;Idea
404849;India;Idea
40404;India;Idea
40478;India;Idea
40487;India;Idea
40419;India;Idea
404848;India;Idea
40456;India;Idea
404853;India;Idea
404862;India;Jio
404855;India;Jio
404867;India;Jio
404858;India;Jio
404872;India;Jio
404863;India;Jio
404868;India;Jio
404859;India;Jio
404873;India;Jio
404864;India;Jio
404856;India;Jio
404869;India;Jio
404860;India;Jio
404865;India;Jio
404857;India;Jio
404870;India;Jio
404861;India;Jio
404854;India;Jio
404874;India;Jio
404866;India;Jio
404871;India;Jio
40421;India;Loop Mobile
40409;India;Reliance Mobile
40423;India;Reliance Mobile
40483;India;Reliance Mobile
40436;India;Reliance Mobile
40485;India;Reliance Mobile
40450;India;Reliance Mobile
40452;India;Reliance Mobile
40408;India;Reliance Mobile
40418;India;Reliance Mobile
40467;India;Reliance Mobile
40415;India;Vodafone
40488;India;Vodafone
40443;India;Vodafone
40413;India;Vodafone
40486;India;Vodafone
40430;India;Vodafone
40411;India;Vodafone
40484;India;Vodafone
40427;India;Vodafone
40405;India;Vodafone
40460;India;Vodafone
40420;India;Vodafone
40401;India;Vodafone
40446;India;Vodafone
51089;Indonesia;3
510299;Indonesia;Failed Calls
510999;Indonesia;Fix Line
51001;Indonesia;Indosat Ooredoo
51021;Indonesia;Indosat Ooredoo
51062;Indonesia;Indosat Ooredoo
51027;Indonesia;Net1
51009;Indonesia;Smartfren
51028;Indonesia;Smartfren
51099;Indonesia;Smartfren
51020;Indonesia;Telkomsel
51010;Indonesia;Telkomsel
51011;Indonesia;XL
51008;Indonesia;XL
90167;International Networks;1NCE
90176;International Networks;A1
90114;International Networks;AeroMobile
901299;International Networks;Afinna One
90181;International Networks;Airnity
90182;International Networks;AnyNet
90124;International Networks;Bandwidth
90155;International Networks;Beezz
90158;International Networks;BICS
90170;International Networks;Bubbletone
90118;International Networks;Cingular Wireless Network
90116;International Networks;Cisco Jasper
90148;International Networks;Com4 Sweden
90173;International Networks;Cubic
90142;International Networks;DCN Hub
90140;International Networks;Deutsche Telekom
901299;International Networks;DIDWW
90150;International Networks;EchoStar Mobile
901299;International Networks;Ellipsat
90143;International Networks;EMnify
901299;International Networks;EMSAT
901299;International Networks;Failed Calls
901999;International Networks;Fix Line
901299;International Networks;Global Access Services
901299;International Networks;Globalstar
90113;International Networks;GSM.AQ
90122;International Networks;i-lincc
90111;International Networks;Inmarsat
90120;International Networks;Intermatica
90103;International Networks;Iridium
90169;International Networks;Legos
90166;International Networks;Limitless
90152;International Networks;Manx Telecom
90119;International Networks;Maritime Roaming Service
901299;International Networks;MCNtelecom
90112;International Networks;MCP
90159;International Networks;MessageBird
90127;International Networks;Monaco Telecom
90184;International Networks;Movistar
90138;International Networks;MTT
90139;International Networks;MTX Connect
90117;International Networks;Navitas Telecom
90179;International Networks;Nokia
90185;International Networks;O2
90115;International Networks;OnAir
90141;International Networks;One Network
90147;International Networks;Ooredoo
90131;International Networks;Orange
901299;International Networks;Oration Technologies
901299;International Networks;Phonegroup
90165;International Networks;Plintron
90175;International Networks;Pod
901299;International Networks;republic wireless
90157;International Networks;SAP
901299;International Networks;Sipme
90133;International Networks;SMART
90178;International Networks;Sparkle
90164;International Networks;Syniverse
90172;International Networks;Tele2
901299;International Networks;Telecom26
901299;International Networks;Telekom Malaysia
90129;International Networks;Telenor Connexion
90105;International Networks;Thuraya RMSS
90137;International Networks;Transatel
90162;International Networks;Twilio
90134;International Networks;tyntec
90151;International Networks;VisionNG
90121;International Networks;Wins
901299;International Networks;Zain
432299;Iran;Anarestan
432299;Iran;ApTel
432299;Iran;Arian Tel
432299;Iran;Failed Calls
432999;Iran;Fix Line
432299;Iran;LotusTel
43211;Iran;MCI
43219;Iran;MTCE
43235;Iran;MTN IranCell
43220;Iran;RighTel
43201;Iran;SamanTel
43208;Iran;Shatel Mobile
43232;Iran;Taliya
43214;Iran;Telekish
41805;Iraq;Asia Cell
418299;Iraq;Failed Calls
418999;Iraq;Fix Line
41840;Iraq;Korek
41845;Iraq;Mobitel
41820;Iraq;Zain
41830;Iraq;Zain
27202;Ireland;3
27217;Ireland;3
27205;Ireland;3
272299;Ireland;BT
272299;Ireland;Cubic Telecom
272299;Ireland;Failed Calls
272999;Ireland;Fix Line
27213;Ireland;Lycamobile
27203;Ireland;Meteor
27207;Ireland;Meteor
27208;Ireland;Meteor
272299;Ireland;Net Feasa
272299;Ireland;OGCIO
27211;Ireland;Tesco Mobile
27215;Ireland;Virgin Media
27201;Ireland;Vodafone
42519;Israel;019 Mobile
425299;Israel;Annatel Mobile
42523;Israel;Beezz
425299;Israel;Bynet
425299;Israel;Cellact
42502;Israel;Cellcom
425299;Israel;Failed Calls
425999;Israel;Fix Line
42508;Israel;Golan Telecom
42515;Israel;Home Cellular
42577;Israel;Hot Mobile
42507;Israel;Hot Mobile
42513;Israel;Ituran
42522;Israel;Maskyoo
42501;Israel;Orange
42503;Israel;Pelephone
42512;Israel;Pelephone
42516;Israel;Rami Levy Communications
425299;Israel;T2T
42517;Israel;Von waves
42509;Israel;We4G
42514;Israel;YouPhone
222299;Italy;1Mobile
222299;Italy;A-Tono
22240;Italy;Agile Telecom
22234;Italy;BT mobile
222299;Italy;Esendex
222299;Italy;Compatel
22253;Italy;CoopVoce
222299;Italy;Daily Telecom Mobile
22236;Italy;Digi
222299;Italy;DireQ
22242;Italy;Enel
222299;Italy;Failed Calls
22208;Italy;Fastweb
222999;Italy;Fix Line
22299;Italy;WindTre / Hi3G
22250;Italy;Iliad
222299;Italy;Kaleyra
22239;Italy;SMS.it / LINK Mobility
22235;Italy;Lycamobile
22207;Italy;Noverca Italia
22254;Italy;Plintron
22233;Italy;Poste Mobile
222999;Italy;Premium Numbers
22258;Italy;rdcom
22230;Italy;RFI
22256;Italy;spusu
22201;Italy;TIM
22248;Italy;Telecom Italia Mobile
22243;Italy;Telecom Italia Mobile
222299;Italy;Sparkle
222299;Italy;Tiscali
22244;Italy;Mundio
22251;Italy;ho.
22249;Italy;Vianova Mobile
22210;Italy;Vodafone
22206;Italy;Vodafone
222299;Italy;Vola
222299;Italy;Webcom
22288;Italy;WindTre / WIND
22237;Italy;WindTre / Hi3G
612299;Ivory Coast;Failed Calls
612999;Ivory Coast;Fix Line
61202;Ivory Coast;Moov
61205;Ivory Coast;MTN
61203;Ivory Coast;Orange
33850;Jamaica;Digicel
338299;Jamaica;Failed Calls
338999;Jamaica;Fix Line
338110;Jamaica;Flow
338180;Jamaica;Flow
440299;Japan;Failed Calls
440999;Japan;Fix Line
44075;Japan;KDDI
44053;Japan;KDDI
44071;Japan;KDDI
44076;Japan;KDDI
44054;Japan;KDDI
44072;Japan;KDDI
44050;Japan;KDDI
44070;Japan;KDDI
44073;Japan;KDDI
44051;Japan;KDDI
44074;Japan;KDDI
44052;Japan;KDDI
44010;Japan;NTT DoCoMo
44078;Japan;Okinawa Cellular
44011;Japan;Rakuten Mobile
44020;Japan;SoftBank
44021;Japan;SoftBank
44000;Japan;SoftBank
44005;Japan;SoftBank
44001;Japan;SoftBank
416299;Jordan;Failed Calls
416999;Jordan;Fix Line
41677;Jordan;Orange
41603;Jordan;Umniah
41601;Jordan;Zain
40107;Kazakhstan;Altel
401299;Kazakhstan;Arna
40101;Kazakhstan;Beeline
401299;Kazakhstan;Failed Call(s)
401999;Kazakhstan;Fix Line
40108;Kazakhstan;Kazakhstan Online
40102;Kazakhstan;Kcell
40177;Kazakhstan;Tele2
63903;Kenya;Airtel
63905;Kenya;Airtel
639299;Kenya;eferio
639299;Kenya;Failed Calls
63906;Kenya;Finserve Africa
639999;Kenya;Fix Line
63909;Kenya;Homeland Media
63912;Kenya;Infura
63911;Kenya;Jambo Telcoms
63910;Kenya;Jamii Telecommunications
63904;Kenya;Mobile Pay
63902;Kenya;Safaricom
63901;Kenya;Safaricom
63907;Kenya;Telkom
545299;Kiribati;Failed Calls
545999;Kiribati;Fix Line
54501;Kiribati;FrigateNet
54509;Kiribati;FrigateNet
545299;Kiribati;Ocean Link
22107;Kosovo;D3 mobile
221299;Kosovo;Failed Calls
221999;Kosovo;Fix Line
22102;Kosovo;IPKO
221299;Kosovo;MTS
22101;Kosovo;Vala
419299;Kuwait;Failed Calls
419999;Kuwait;Fix Line
41903;Kuwait;Ooredoo
419299;Kuwait;Virgin Mobile
41904;Kuwait;Viva
41902;Kuwait;Zain
43701;Kyrgyzstan;Beeline
437299;Kyrgyzstan;Failed Calls
437999;Kyrgyzstan;Fix Line
43702;Kyrgyzstan;KT Mobile
43705;Kyrgyzstan;MegaCom
43709;Kyrgyzstan;O!
43710;Kyrgyzstan;Saima
43703;Kyrgyzstan;Sem Mobile
45708;Laos;Beeline
45702;Laos;ETL Mobile
457299;Laos;Failed Calls
457999;Laos;Fix Line
45701;Laos;LTC
45703;Laos;Unitel
24705;Latvia;Bite
247299;Latvia;Failed Calls
247999;Latvia;Fix Line
24701;Latvia;LMT
24710;Latvia;LMT
247299;Latvia;Premium Numbers
24702;Latvia;Tele2
24704;Latvia;Tet
24703;Latvia;TRIATEL
24708;Latvia;VENTA Mobile
24709;Latvia;XOmobile
41501;Lebanon;Alfa
415299;Lebanon;Failed Calls
415999;Lebanon;Fix Line
41503;Lebanon;Touch
65102;Lesotho;Econet
651299;Lesotho;Failed Calls
651999;Lesotho;Fix Line
65101;Lesotho;Vodacom
618299;Liberia;Failed Calls
618999;Liberia;Fix Line
61801;Liberia;MTN / Lonestar
61804;Liberia;Novafone
61807;Liberia;Orange
60601;Libya;Al-Madar
606299;Libya;Failed Calls
606999;Libya;Fix Line
60600;Libya;Libyana
60603;Libya;LibyaPhone Mobile
29502;Liechtenstein;7acht
29506;Liechtenstein;CUBIC
295299;Liechtenstein;Datamobile
295299;Liechtenstein;Dimoco
29509;Liechtenstein;EMnify
295299;Liechtenstein;Failed Calls
295999;Liechtenstein;Fix Line
246999;Liechtenstein;Fix Line
29501;Liechtenstein;FL GSM
29505;Liechtenstein;FL1
295299;Liechtenstein;SORACOM
295299;Liechtenstein;Telna
24602;Lithuania;Bite
246299;Lithuania;Failed Calls
24605;Lithuania;LTG
24606;Lithuania;Mediafon
246299;Lithuania;SkyCall
24603;Lithuania;Tele2
246299;Lithuania;Teletel
24601;Lithuania;Telia
27010;Luxembourg;Blue Communications
270299;Luxembourg;Bouygues Telecom
27081;Luxembourg;e-LUX Mobile
270299;Luxembourg;Eltrona
270299;Luxembourg;Failed Calls
270999;Luxembourg;Fix Line
27005;Luxembourg;Luxembourg Online
270299;Luxembourg;MTX Connect
27099;Luxembourg;Orange
27001;Luxembourg;Post
27077;Luxembourg;Tango
45505;Macao;3
45503;Macao;3
45507;Macao;China Telecom
45502;Macao;China Telecom
45501;Macao;CTM
45504;Macao;CTM
455299;Macao;Failed Calls
455999;Macao;Fix Line
45506;Macao;SmarTone
45500;Macao;SmarTone
64601;Madagascar;Airtel
646299;Madagascar;Bip
646299;Madagascar;Failed Calls
646999;Madagascar;Fix Line
64602;Madagascar;Orange
64604;Madagascar;Telma
65010;Malawi;Airtel
650299;Malawi;Failed Calls
650999;Malawi;Fix Line
65001;Malawi;TNM
502156;Malaysia;Altel Communications
50214;Malaysia;Telekom Malaysia
50211;Malaysia;Telekom Malaysia
50219;Malaysia;Celcom
50213;Malaysia;Celcom
50210;Malaysia;DiGi
50216;Malaysia;DiGi
502299;Malaysia;Failed Calls
502999;Malaysia;Fix Line
502299;Malaysia;MKN
50217;Malaysia;Maxis
50212;Malaysia;Maxis
502299;Malaysia;Maxis Broadband
502299;Malaysia;OCESB
502299;Malaysia;REDtone Mobile
502299;Malaysia;REDtone
502299;Malaysia;TT dotCom
502150;Malaysia;Tune Talk
50218;Malaysia;U Mobile
502153;Malaysia;Webe Digital
502195;Malaysia;XOX Com
502299;Malaysia;Y-Max
502152;Malaysia;Yes
47201;Maldives;DhiMobile
472299;Maldives;Failed Calls
472999;Maldives;Fix Line
47202;Maldives;Ooredoo
610299;Mali;Failed Calls
610999;Mali;Fix Line
61001;Mali;Malitel
61002;Mali;Orange
61003;Mali;Telecel
27801;Malta;Vodafone
278299;Malta;Failed Calls
278999;Malta;Fix Line
27830;Malta;GO Mobile
27821;Malta;GO Mobile
27877;Malta;Melita
551299;Marshall Islands;Failed Calls
551999;Marshall Islands;Fix Line
551299;Marshall Islands;MINTA
60902;Mauritania;Chinguitel
609299;Mauritania;Failed Calls
609999;Mauritania;Fix Line
60901;Mauritania;Mattel
60910;Mauritania;Mauritel
61703;Mauritius;Chili
61702;Mauritius;Chili
61710;Mauritius;Emtel
617299;Mauritius;Failed Calls
617999;Mauritius;Fix Line
61701;Mauritius;my.t mobile
647299;Mayotte;Failed Calls
647999;Mayotte;Fix Line
64701;Mayotte;Maore Mobile
64710;Mayotte;SFR
334140;Mexico;ALTAN Redes
334299;Mexico;Altcel
33450;Mexico;AT&T / IUSACell
334299;Mexico;Failed Call(s)
334999;Mexico;Fix Line
334299;Mexico;FreedomPop
334299;Mexico;Ibo Cell
334299;Mexico;Maxcom
334299;Mexico;MegaTel
33403;Mexico;Movistar
33430;Mexico;Movistar
334299;Mexico;NEUS Mobile
33401;Mexico;Nextel
33490;Mexico;Nextel
33410;Mexico;Nextel
334299;Mexico;QBOcel
33460;Mexico;SAI PCS
334299;Mexico;Servitron
33420;Mexico;Telcel
33402;Mexico;Telcel
334299;Mexico;Telecomunicaciones 360
33480;Mexico;Unefon
33470;Mexico;Unefon
550299;Micronesia;Failed Calls
550999;Micronesia;Fix Line
55001;Micronesia;FSMTCeLL
259299;Moldova;Failed Calls
25902;Moldova;Moldcell
25901;Moldova;Orange
25903;Moldova;Unite
25999;Moldova;Unite
25905;Moldova;Unite
212299;Monaco;Failed Calls
212999;Monaco;Fix Line
21210;Monaco;Monaco Telecom
21201;Monaco;Monaco Telecom
428299;Mongolia;Failed Calls
428999;Mongolia;Fix Line
42898;Mongolia;G-Mobile
42899;Mongolia;Mobicom
42800;Mongolia;Skytel
42888;Mongolia;Unitel
297299;Montenegro;Failed Calls
297999;Montenegro;Fix Line
29703;Montenegro;Mtel
29702;Montenegro;Telekom / T-mobile
29701;Montenegro;Telenor
354299;Montserrat;Digicel
354299;Montserrat;Failed Calls
354999;Montserrat;Fix Line
354860;Montserrat;Flow
604299;Morocco;Failed Calls
604999;Morocco;Fix Line
60401;Morocco;IAM
60402;Morocco;inwi
60405;Morocco;inwi
60400;Morocco;Orange
643299;Mozambique;Failed Calls
643999;Mozambique;Fix Line
64303;Mozambique;Movitel
64301;Mozambique;TMCEL
64304;Mozambique;Vodacom
414999;Myanmar;Failed Calls
414999;Myanmar;Fix Line
41403;Myanmar;MecTel
41401;Myanmar;MPT
41400;Myanmar;MPT
41409;Myanmar;Mytel
41405;Myanmar;Ooredoo
41406;Myanmar;Telenor
649299;Namibia;Demshi
649299;Namibia;Failed Calls
649999;Namibia;Fix Line
64901;Namibia;MTC
64903;Namibia;TN Mobile
53602;Nauru;Digicel
536299;Nauru;Failed Calls
536999;Nauru;Fix Line
429299;Nepal;CG Telecom
429299;Nepal;Failed Calls
429999;Nepal;Fix Line
42903;Nepal;Hello Nepal
42902;Nepal;Ncell
42901;Nepal;Nepal Telecom
42904;Nepal;Smart
42900;Nepal;UTL
204299;Netherlands;88 mobile
204299;Netherlands;AGMS
20430;Netherlands;ASPIDER Solutions
204299;Netherlands;Belcentrale
204299;Netherlands;BodyTrace
204299;Netherlands;Combird Mobile
204299;Netherlands;Dean Mobile
204299;Netherlands;Eazit
20405;Netherlands;ElephantTalk
204299;Netherlands;EziMobile
204299;Netherlands;Failed Calls
204999;Netherlands;Fix Line
204999;Netherlands;Fix Line
204299;Netherlands;interactive digital media / IDM
20400;Netherlands;Intovoice
204299;Netherlands;KeenMobile
20423;Netherlands;KORE
20412;Netherlands;KPN
20408;Netherlands;KPN
20410;Netherlands;KPN
20469;Netherlands;KPN
20427;Netherlands;L-mobi
20428;Netherlands;Lancelot
20498;Netherlands;Lancelot
20409;Netherlands;Lycamobile
20463;Netherlands;MessageBird
204299;Netherlands;mGage
204299;Netherlands;Motto
20407;Netherlands;Move / Teleena
204299;Netherlands;Okta8
204299;Netherlands;Premium Numbers
204299;Netherlands;Premium Routing
20424;Netherlands;Private Mobility
20421;Netherlands;ProRail
204299;Netherlands;Redworks
20426;Netherlands;SpeakUp
20402;Netherlands;T-Mobile
20420;Netherlands;T-Mobile
20416;Netherlands;T-Mobile
20429;Netherlands;Tismi
20433;Netherlands;Truphone
204299;Netherlands;Vectone Mobile
20404;Netherlands;Vodafone
20403;Netherlands;Voiceworks Mobile
20415;Netherlands;Ziggo
20418;Netherlands;Ziggo Services
36291;Netherlands Antilles;Chippie
36269;Netherlands Antilles;Digicel
362299;Netherlands Antilles;Failed Calls
362999;Netherlands Antilles;Fix Line
362299;Netherlands Antilles;Premium Numbers
36251;Netherlands Antilles;TelCell
546299;New Caledonia;Failed Calls
546999;New Caledonia;Fix Line
54601;New Caledonia;Mobilis
53024;New Zealand;2degrees
530299;New Zealand;Compass Mobile
530299;New Zealand;Devoli
530299;New Zealand;Failed Calls
530999;New Zealand;Fix Line
530299;New Zealand;LinkTel
53006;New Zealand;Skinny Mobile
53005;New Zealand;Spark Mobile
53002;New Zealand;Spark Mobile
530299;New Zealand;Symbio
530299;New Zealand;Vocus
53001;New Zealand;Vodafone
530299;New Zealand;Voxbone / Bandwidth
530299;New Zealand;Voyager Internet
530299;New Zealand;WXC
71021;Nicaragua;Claro
71073;Nicaragua;Claro
710299;Nicaragua;CooTel
710299;Nicaragua;Failed Calls
710999;Nicaragua;Fix Line
71030;Nicaragua;Movistar
61402;Niger;Airtel
614299;Niger;Failed Calls
614999;Niger;Fix Line
61403;Niger;Moov
61401;Niger;Niger Telecoms
61404;Niger;Orange
62160;Nigeria;9mobile
62120;Nigeria;Airtel
621299;Nigeria;Alpha Technologies
621299;Nigeria;Failed Calls
621999;Nigeria;Fix Line
62150;Nigeria;Glo Mobile
62130;Nigeria;MTN
62140;Nigeria;ntel
62127;Nigeria;Smile
621299;Nigeria;Zodafones
555299;Niue;Failed Calls
555999;Niue;Fix Line
55501;Niue;Telecom Niue
467299;North Korea;Failed Calls
467999;North Korea;Fix Line
467299;North Korea;Kangsung Net
467192;North Korea;Koryolink
29403;North Macedonia;A1
29402;North Macedonia;A1
294299;North Macedonia;Failed Calls
259999;North Macedonia;Fix Line
294999;North Macedonia;Fix Line
294299;North Macedonia;LATRON
29404;North Macedonia;Lycamobile
29411;North Macedonia;Mobik
294299;North Macedonia;Telekabel
29401;North Macedonia;Telekom
534299;Northern Mariana Islands;Failed Calls
534999;Northern Mariana Islands;Fix Line
24222;Norway;Altibox Mobil
24221;Norway;BANE NOR
24220;Norway;BANE NOR
242299;Norway;bigblu
242299;Norway;Chilimobil
24209;Norway;Com4
24215;Norway;eRate
242299;Norway;Failed Calls
242999;Norway;Fix Line
242299;Norway;GlobalConnect
242299;Norway;
24214;Norway;ICE
242299;Norway;intility
24216;Norway;Iristel
242299;Norway;JetNett
24223;Norway;Lycamobile
24205;Norway;Network Norway
242299;Norway;NextGenTel
24210;Norway;Nkom
242299;Norway;Nodnett
24206;Norway;ICE
242299;Norway;Puzzel
242299;Norway;Sierra Wireless
242299;Norway;Svea
242299;Norway;Telavox
24212;Norway;Telenor
24201;Norway;Telenor
24208;Norway;Telia / NetCom
24202;Norway;Telia / NetCom
242299;Norway;unifon
422299;Oman;Failed Calls
422999;Oman;Fix Line
42202;Oman;Omantel Mobile
42203;Oman;Ooredoo / Nawras
410299;Pakistan;Failed Calls
410999;Pakistan;Fix Line
41007;Pakistan;Jazz
41001;Pakistan;Jazz
41005;Pakistan;SCOM
41006;Pakistan;Telenor
41003;Pakistan;Ufone
410299;Pakistan;Warid
41004;Pakistan;Zong
552299;Palau;Failed Calls
552999;Palau;Fix Line
55299;Palau;Palau Mobile
55201;Palau;PalauCel
55202;Palau;PT Waves
425299;Palestinian Territory;Failed Calls
425999;Palestinian Territory;Fix Line
42505;Palestinian Territory;Jawwal
42506;Palestinian Territory;Ooredoo
71401;Panama;#NAZWA?
71403;Panama;Claro
71404;Panama;Digicel
714299;Panama;Failed Calls
714999;Panama;Fix Line
71402;Panama;Movistar
71420;Panama;Movistar
53701;Papua New Guinea;BeMobile Vodafone
53702;Papua New Guinea;Citifon
53703;Papua New Guinea;Digicel
537299;Papua New Guinea;DIGIVOIP
537299;Papua New Guinea;Failed Calls
537999;Papua New Guinea;Fix Line
74402;Paraguay;Claro
744299;Paraguay;Failed Calls
744999;Paraguay;Fix Line
74403;Paraguay;Personal
74404;Paraguay;Tigo
74401;Paraguay;VOX
71670;Peru;Claro
71610;Peru;Claro
71620;Peru;Claro
716299;Peru;Dolphin
71617;Peru;Entel
716299;Peru;Failed Calls
716999;Peru;Fix Line
71606;Peru;Movistar
71607;Peru;Entel
71630;Peru;Tuyo
71615;Peru;Viettel
51566;Philippines;DITO
515299;Philippines;Failed Calls
515999;Philippines;Fix Line
51502;Philippines;Globe
51501;Philippines;Globe
51503;Philippines;Smart
51505;Philippines;Sun Cellular
260299;Poland;3S
26017;Poland;Aero2
26016;Poland;Aero2
26015;Poland;Aero2
26004;Poland;Aero2
26048;Poland;Agile Telecom
26018;Poland;AMD Telecom
260299;Poland;Benemen
260299;Poland;BSG
260299;Poland;Caritas Laczy
260299;Poland;Cludo
26032;Poland;Compatel
26012;Poland;Cyfrowy Polsat
260299;Poland;e-Telko
26041;Poland;EZ Mobile
260299;Poland;Failed Calls
260999;Poland;Fix Line
260299;Poland;I.M. Consulting
260299;Poland;Inea
260299;Poland;IZZI
260299;Poland;JMDI J. Maleszko
260299;Poland;Klucz Mobile
260299;Poland;lajt mobile
260299;Poland;LoVo
26009;Poland;Lycamobile
26049;Poland;Messagebird
260299;Poland;Metro Mobile
260299;Poland;Mobile Vikings
260299;Poland;Mobiledata
26042;Poland;MobiWeb
260299;Poland;Moja GSM
26013;Poland;Move
260299;Poland;multiMOBILE
260299;Poland;Nasza Wizja
260299;Poland;NAU Mobile
260299;Poland;nc+ Mobile
26019;Poland;NetBalt
26007;Poland;Netia
260299;Poland;Next Mobile
260299;Poland;NIMBOW
26027;Poland;Ntel Solutions
26005;Poland;Orange
26003;Poland;Orange
26035;Poland;PKP
26098;Poland;Play
26006;Poland;Play
26011;Poland;Plus
26001;Poland;Plus
26097;Poland;Politechnika Lodzka Uczelniane
26090;Poland;Polska Spolka Gazownictwa
260299;Poland;Polvoice
260299;Poland;Pomagacz
260299;Poland;Premium Mobile
260299;Poland;Premium Numbers
260299;Poland;SAT FILM
26014;Poland;Move
260299;Poland;SGT
26047;Poland;SMSHIGHWAY
260299;Poland;Softelnet
26034;Poland;T-Mobile
26002;Poland;T-Mobile
26010;Poland;T-Mobile
26014;Poland;Telco Leaders
260299;Poland;Tele GO
260299;Poland;TeleCube
260299;Poland;Telenabler
260299;Poland;TELGAM
26020;Poland;Tismi
260299;Poland;TOYAmobilna
26022;Poland;Twilio
260299;Poland;UPC
260299;Poland;Vectra
26045;Poland;Virgin Mobile
26045;Poland;Virgin Mobile
260299;Poland;Vonage
26039;Poland;Voxbone / Bandwidth
260299;Poland;w naszej Rodzinie
268299;Portugal;Failed Calls
268999;Portugal;Fix Line
26804;Portugal;Lycamobile
26806;Portugal;MEO
26880;Portugal;MEO
26808;Portugal;MEO
26803;Portugal;NOS
26893;Portugal;NOS
268299;Portugal;NOWO
268299;Portugal;Oni
410299;Portugal;Premium Numbers
26801;Portugal;Vodafone
26891;Portugal;Vodafone
33030;Puerto Rico;AT&T Mobility
33011;Puerto Rico;Claro
330110;Puerto Rico;Claro
330299;Puerto Rico;Failed Calls
330999;Puerto Rico;Fix Line
330490;Puerto Rico;T-Mobile
427299;Qatar;Failed Calls
427999;Qatar;Fix Line
42706;Qatar;Ooredoo
42701;Qatar;Ooredoo
42702;Qatar;Vodafone
647299;Reunion;Failed Calls
647999;Reunion;Fix Line
64702;Reunion;Only
64703;Reunion;Only
64700;Reunion;Orange
64704;Reunion;ZEOP Mobile
22605;Romania;Digi Mobil
226299;Romania;Failed Calls
226999;Romania;Fix Line
226299;Romania;Iristel
22616;Romania;Lycamobile
22610;Romania;Orange
22602;Romania;Telekom
22603;Romania;Telekom
22601;Romania;Vodafone
250299;Russia;Antares
250299;Russia;Arktur
250299;Russia;Astran
250299;Russia;ASVT
250299;Russia;Aurora Telecom
25099;Russia;Beeline
250299;Russia;Beliton
250299;Russia;BIT-CENTR
250299;Russia;Center 2M
250299;Russia;Cifra 1
250299;Russia;CountryCom
250299;Russia;ECO Networks
250299;Russia;Elemte
250299;Russia;ER-Telecom
250299;Russia;Failed Calls
250999;Russia;Fix Line
250299;Russia;Gazprom Telecom
25048;Russia;Global Telecom
25055;Russia;Glonass
250299;Russia;GLONASS MOBILE
250299;Russia;Integral
250299;Russia;Internod
250299;Russia;Intersvyaz-2
25034;Russia;Krymtelecom
250299;Russia;KvatroPlus
250299;Russia;Lardex
25054;Russia;Letai Mobile
250299;Russia;Lycamobile
25057;Russia;Matrix Mobile
250299;Russia;Media-Market
25002;Russia;Megafon
250299;Russia;Metro-Pei
250299;Russia;MGTS
250299;Russia;Miatel
250299;Russia;MOSTELECOM
25035;Russia;Motiv
250299;Russia;MSN Telekom
25001;Russia;MTS
25042;Russia;MTT
250299;Russia;NCI
250299;Russia;NETBYNET
250299;Russia;New Mobile Communications
250299;Russia;OBIT
250299;Russia;Orange Business Services
250299;Russia;PIN
250299;Russia;Plintron
250299;Russia;Quantech
250299;Russia;RECONN
250299;Russia;Reteyl Innovatsii
250299;Russia;Sberbank-Telecom
25033;Russia;SEVTELECOM
250299;Russia;Sim Sim
250299;Russia;Sintonik
250299;Russia;Sky Networks
25009;Russia;Skylink
250299;Russia;SkyNet
250299;Russia;Sonet
250299;Russia;Sprint
250299;Russia;Start
250299;Russia;SunSIM
250299;Russia;Surgutneftegaz
250299;Russia;Svyazresurs-Mobile
250299;Russia;Tander
25020;Russia;Tele2
25012;Russia;Tele2
250299;Russia;Tinkoff Mobile
250299;Russia;TMT
250299;Russia;TransMobilCom
250299;Russia;TRASTEL
250299;Russia;TRN-telecom
250299;Russia;TTK
250299;Russia;TTK-Svyaz
250299;Russia;TVE
250299;Russia;UnitTelecom
250299;Russia;Unycel
250299;Russia;Vainah Telecom
250299;Russia;ViKom
